date,Ping_latency,Download_speed,Upload_speed,Packet_loss_rate,OT
11/28/2016 21:00,12.88054131,20.30450221,3.610840719,0.43996041,4.187782254
11/28/2016 22:00,35.27440765,99.62121442,25.18176143,1.216202374,3.124932244
11/28/2016 23:00,14.92269185,22.09996358,16.31347031,1.248056874,2.922236499
11/29/2016 0:00,14.81933905,52.74202264,42.56515035,0.878189243,4.227652606
11/29/2016 1:00,44.3332298,85.59968401,30.90340669,0.973220087,2.693950447
11/29/2016 2:00,16.23510287,6.938153015,23.78878216,1.919106829,4.208130924
11/29/2016 3:00,16.84613059,62.42645331,21.58089781,1.465371383,1.40264866
11/29/2016 4:00,5.029402584,31.31741764,25.86778305,0.221203503,3.545243262
11/29/2016 5:00,44.18010654,86.92181706,3.941063898,0.424260142,3.810348226
11/29/2016 6:00,40.66676659,31.92880918,44.85408111,1.951153269,4.596389585
11/29/2016 7:00,33.22980208,70.24179343,49.91855148,1.452931108,1.897295675
11/29/2016 8:00,38.76195938,69.05086508,10.71138199,1.830090252,3.41687952
11/29/2016 9:00,11.84218553,26.04188714,7.778382309,0.607722928,2.733026255
11/29/2016 10:00,25.62456176,8.305923987,8.891718246,1.48373372,2.531086622
11/29/2016 11:00,20.80487243,43.87870951,33.7292988,1.428005417,1.426854221
11/29/2016 12:00,9.219943682,32.47334944,33.74916025,0.589379971,1.536933322
11/29/2016 13:00,26.87587183,81.85288621,42.70035979,1.101632651,4.347953846
11/29/2016 14:00,46.43328427,81.0345979,38.08766664,1.254830223,3.999013729
11/29/2016 15:00,6.802660357,48.41727546,23.58510432,0.962263622,2.529364521
11/29/2016 16:00,18.11574111,62.61866141,31.41705736,1.654357413,4.313946326
11/29/2016 17:00,14.33934213,62.40465402,35.03766418,1.665738084,1.323064739
11/29/2016 18:00,15.71659941,83.5800241,26.61135057,1.701201097,3.499095668
11/29/2016 19:00,45.87955483,45.37522934,24.83124725,1.606847138,4.472704211
11/29/2016 20:00,26.06310744,31.16743458,32.96467739,0.976166954,4.355456924
11/29/2016 21:00,25.98347358,30.17831722,28.75877835,0.762876596,2.49113104
11/29/2016 22:00,39.22590391,55.93826653,32.90923066,1.662752567,3.980935412
11/29/2016 23:00,11.95214918,47.66907926,31.41702915,0.980402917,2.709872582
11/30/2016 0:00,26.92694093,46.81147324,36.5214349,0.492742797,4.360552658
11/30/2016 1:00,24.34933464,13.65804721,32.85456842,1.014687065,3.123047801
11/30/2016 2:00,31.86098107,73.26735537,26.94763935,0.283699644,4.059428196
11/30/2016 3:00,49.98009665,25.30498536,34.72624694,1.383258981,1.314286329
11/30/2016 4:00,39.62520023,23.71059487,23.57513433,0.671842563,3.360103886
11/30/2016 5:00,22.90395664,44.21204043,13.60021885,0.521317597,3.20113671
11/30/2016 6:00,42.23988735,26.63894245,2.068074566,1.913017492,3.439906887
11/30/2016 7:00,12.68187635,60.46653539,28.87827906,1.553761992,3.782566432
11/30/2016 8:00,6.370865884,40.28901724,30.35145088,1.574139005,4.67243588
11/30/2016 9:00,14.20017676,47.64661365,48.65835031,1.247443939,4.142728327
11/30/2016 10:00,20.31852003,56.03108555,19.35096004,1.678345621,1.878551966
11/30/2016 11:00,27.97613409,24.33587464,20.91839566,1.518324962,4.303585077
11/30/2016 12:00,32.68081132,19.79640417,11.6863799,1.197547408,1.48831871
11/30/2016 13:00,45.97725727,88.64008077,5.385646171,1.922248804,3.488794343
11/30/2016 14:00,27.94343043,46.20375177,39.09461566,0.383189899,4.531015233
11/30/2016 15:00,27.55740401,44.14889292,13.98469109,1.886759438,1.404488217
11/30/2016 16:00,7.260935442,8.383154276,31.22743333,0.802876324,4.398770613
11/30/2016 17:00,6.57101987,52.30774875,35.01310571,1.056797967,4.194482937
11/30/2016 18:00,29.80219829,57.64612355,24.61936099,0.245478639,3.015101735
11/30/2016 19:00,24.7180376,58.08988274,44.06490143,1.080214878,2.235590409
11/30/2016 20:00,42.76311777,72.16796109,23.30215237,1.222413504,2.621752912
11/30/2016 21:00,12.23058131,21.86077432,15.67561391,1.995403084,4.874632543
11/30/2016 22:00,6.123724795,28.96119775,45.0087451,1.950384822,1.806790225
11/30/2016 23:00,25.20674456,82.0193942,43.35508564,1.932794584,3.318417151
12/1/2016 0:00,15.68653505,94.9812086,9.87391746,0.69677612,1.332962992
12/1/2016 1:00,7.2326468,17.913611,3.246128881,1.982532997,1.871572257
12/1/2016 2:00,37.60692291,52.27670768,6.319306705,0.910956303,4.053265552
12/1/2016 3:00,10.021685,25.34674401,15.75427513,1.703672518,2.210396161
12/1/2016 4:00,32.3743775,10.70695099,48.66847048,0.432639938,4.943064282
12/1/2016 5:00,17.64723876,35.92281712,28.80877535,1.011666359,3.003268172
12/1/2016 6:00,12.80732227,18.65032439,19.91656314,1.932024192,3.066157301
12/1/2016 7:00,22.08881853,72.44364198,44.65837254,1.894062794,1.145258957
12/1/2016 8:00,41.06505993,55.7039143,23.75054391,1.367469756,4.826106998
12/1/2016 9:00,22.64421096,18.66427474,17.13145416,1.595628645,1.696933764
12/1/2016 10:00,38.78463421,5.877950899,47.17853738,0.352853393,3.153362395
12/1/2016 11:00,10.64688336,81.77491966,42.77684798,1.443317099,2.58269844
12/1/2016 12:00,39.77471388,21.73846859,42.49608202,1.236101617,2.662338803
12/1/2016 13:00,15.66199962,62.59058101,26.58966767,0.183103472,3.573200664
12/1/2016 14:00,35.48269084,37.00758174,39.89304314,0.226318013,3.648354708
12/1/2016 15:00,30.46016997,60.62116414,10.60896124,0.216887236,1.617154459
12/1/2016 16:00,46.81151227,34.98709456,29.51470196,1.44871387,2.998346612
12/1/2016 17:00,22.42951331,13.25925827,49.2246043,0.283430416,4.161909797
12/1/2016 18:00,7.977433498,26.18025081,15.96600466,0.935464542,2.773145934
12/1/2016 19:00,5.86199685,22.86556382,40.1289118,0.713963612,1.663217883
12/1/2016 20:00,42.20863524,45.66183848,25.54296355,1.101008282,2.252867773
12/1/2016 21:00,28.61310369,67.53695943,3.910672795,1.412952974,1.849518256
12/1/2016 22:00,39.88598233,30.06157712,38.6249311,1.369445074,1.503269872
12/1/2016 23:00,15.549152,6.146643854,10.09131893,1.031039832,2.51032451
12/2/2016 0:00,20.52876855,54.29904961,32.31073122,0.928669747,3.163744973
12/2/2016 1:00,6.35467425,62.54715149,6.111881314,0.79563119,1.291006101
12/2/2016 2:00,48.26715461,96.47269693,47.44963508,1.723819897,3.415293489
12/2/2016 3:00,35.0540558,60.99972629,16.00274658,0.66170361,4.972097761
12/2/2016 4:00,46.99422895,49.76139314,12.8703052,0.518731642,4.856499728
12/2/2016 5:00,16.94733833,59.47315446,8.198547395,1.486630987,4.316693928
12/2/2016 6:00,32.51586251,93.15055984,47.40810528,0.719526923,2.065364451
12/2/2016 7:00,35.53249857,83.69592383,36.17137964,1.6939972,1.089630386
12/2/2016 8:00,19.28973651,35.68297967,37.59972266,0.655777437,4.334166812
12/2/2016 9:00,43.16491558,27.53916455,25.97141895,1.403889649,1.222880928
12/2/2016 10:00,47.62226583,29.95019317,24.78693369,0.090218013,1.822512326
12/2/2016 11:00,44.8184803,52.91999877,7.281019664,0.77112576,3.177812862
12/2/2016 12:00,38.25801392,75.68469787,28.87237259,0.68646035,1.713512157
12/2/2016 13:00,17.48591059,52.80582468,13.85199177,1.633357479,4.335153325
12/2/2016 14:00,17.67272189,11.4406576,48.90297597,1.934110806,4.108638785
12/2/2016 15:00,48.35121442,73.74016654,40.23588512,0.921762553,4.023078023
12/2/2016 16:00,5.462802317,81.56716222,21.82361889,1.649672554,4.264510464
12/2/2016 17:00,37.2222488,32.50229719,9.264380417,1.399389402,1.878807121
12/2/2016 18:00,36.78107731,68.09194523,39.69592117,1.934771975,3.915569505
12/2/2016 19:00,33.02102934,45.5262306,7.85858082,1.622217029,2.42112601
12/2/2016 20:00,49.55489807,89.46633879,11.08802017,0.154956132,3.667379038
12/2/2016 21:00,19.03457461,85.29642803,12.15298485,1.426563445,1.488086915
12/2/2016 22:00,20.29873387,54.91603984,28.73075064,1.070999431,3.82234632
12/2/2016 23:00,8.552273133,70.69302685,39.77871939,0.032872116,4.888430912
12/3/2016 0:00,24.92591614,88.9182216,17.08711418,0.502625917,1.174401461
12/3/2016 1:00,16.74718368,52.09311596,6.064151085,1.84351049,1.375315605
12/3/2016 2:00,20.4524016,34.75882035,24.29784625,1.852122746,1.494547069
12/3/2016 3:00,42.55573056,76.5982831,37.90929158,1.59770092,2.72225562
12/3/2016 4:00,47.09680311,25.9062942,12.63986447,1.963559207,2.16312074
12/3/2016 5:00,13.35798824,41.91045906,12.55637831,1.613090449,4.227680614
12/3/2016 6:00,21.76290192,87.24408753,47.46689731,0.020408375,2.895148957
12/3/2016 7:00,46.7883753,73.82012233,47.7993789,0.575668681,2.938149371
12/3/2016 8:00,7.781380731,43.3620455,49.54235514,0.061248364,3.868152405
12/3/2016 9:00,9.156223765,25.40072773,40.76766088,0.188215937,2.44787593
12/3/2016 10:00,12.32559451,38.81699713,11.03284012,0.437681634,2.41282899
12/3/2016 11:00,31.78457754,31.98989418,12.175113,1.007117093,4.027705551
12/3/2016 12:00,11.7712522,21.72848235,18.33081159,1.695064007,4.120166983
12/3/2016 13:00,48.56343717,75.61662679,17.2703615,1.723933512,1.05759509
12/3/2016 14:00,25.10215373,28.94663925,47.91333196,1.232403717,1.575161903
12/3/2016 15:00,27.56830822,48.14590967,39.87555118,1.856351878,1.852392725
12/3/2016 16:00,16.09963771,41.65664745,36.75242202,1.000124653,2.406401875
12/3/2016 17:00,26.19321136,98.29735097,10.92623475,1.778072088,2.165792334
12/3/2016 18:00,34.78611347,42.15376319,45.65722685,0.908130513,3.674080194
12/3/2016 19:00,38.80297116,12.59833587,41.73777822,0.554450015,4.312540935
12/3/2016 20:00,38.92406372,13.53344649,9.854808384,1.832825836,1.768347929
12/3/2016 21:00,31.00510007,61.12160353,43.81617593,0.775870151,3.251920242
12/3/2016 22:00,45.69618987,61.93953742,15.06788175,1.006808218,2.471265004
12/3/2016 23:00,41.78335313,44.7821041,5.8817478,0.657721265,3.0231115
12/4/2016 0:00,39.06716516,46.02515077,33.52747071,1.325675201,3.483031367
12/4/2016 1:00,7.502248476,10.12359537,33.38262365,1.99006245,4.574399275
12/4/2016 2:00,5.3095083,54.07191849,6.556736459,0.051027098,1.769170671
12/4/2016 3:00,14.56012747,52.95025016,17.30488683,1.799696012,1.348026348
12/4/2016 4:00,34.85856173,19.20718526,49.65509419,0.007852114,3.508847676
12/4/2016 5:00,23.503887,14.86474168,34.56448002,0.728455762,2.576523395
12/4/2016 6:00,23.10828167,16.73938661,37.043608,0.337213613,1.651610773
12/4/2016 7:00,44.80640997,14.59768342,12.22002971,1.514683561,1.468348669
12/4/2016 8:00,45.30032817,62.92227858,5.781539408,0.101221682,3.235639147
12/4/2016 9:00,45.91288688,23.66585198,15.29128111,1.106969907,2.201882378
12/4/2016 10:00,19.12451344,28.88586446,13.94712249,0.589852268,4.989705518
12/4/2016 11:00,36.09751157,21.48935369,13.25811684,0.267340498,2.623603277
12/4/2016 12:00,17.22349316,95.99435392,11.25220745,1.543636424,1.849146435
12/4/2016 13:00,13.57744249,86.188659,29.58827315,0.434833669,3.51539618
12/4/2016 14:00,13.30846058,26.89700955,17.74896684,0.447350424,1.977019559
12/4/2016 15:00,20.39484294,36.11879792,41.37656072,0.55015357,2.976344173
12/4/2016 16:00,24.34809289,24.93982002,10.82947606,1.173533528,2.930304735
12/4/2016 17:00,42.3927127,51.72821615,24.3020994,1.319331863,2.814230519
12/4/2016 18:00,10.39509921,6.863000585,2.655576148,0.035205047,4.184342785
12/4/2016 19:00,38.07166313,68.77996085,25.12075148,0.483739272,1.866452006
12/4/2016 20:00,28.91547114,54.70002423,4.680234602,0.861941685,4.61722922
12/4/2016 21:00,17.95754042,90.37069819,48.93072857,0.663953904,4.165362013
12/4/2016 22:00,27.1768813,20.61730501,39.94842218,1.768341317,2.332489457
12/4/2016 23:00,18.49739314,81.39037838,25.52535088,1.575417462,1.722410025
12/5/2016 0:00,31.82368799,80.23629637,6.156193193,1.251780431,2.118140098
12/5/2016 1:00,24.52297653,17.08221298,30.43738116,0.676084832,2.330544988
12/5/2016 2:00,12.39824881,42.86312629,38.42066003,1.40134469,3.227732675
12/5/2016 3:00,10.24623836,21.16450091,11.15442814,1.687276026,1.185472675
12/5/2016 4:00,29.60130569,29.19844754,29.27400036,1.189660755,4.657436519
12/5/2016 5:00,45.6085865,30.00838661,41.08212312,1.568922934,1.394699427
12/5/2016 6:00,20.4780959,57.84245743,38.87589333,1.498209923,2.117093576
12/5/2016 7:00,37.98500483,44.08403852,40.54361686,1.143474622,1.437149752
12/5/2016 8:00,34.63976097,95.03461638,44.20752439,0.624366434,2.026691306
12/5/2016 9:00,46.91997114,17.00516348,47.0087409,1.491564316,4.350695274
12/5/2016 10:00,41.94414578,97.50075281,21.46501545,0.413592733,3.460703246
12/5/2016 11:00,30.49723665,26.91067082,29.30091692,1.558976693,1.9092929
12/5/2016 12:00,34.56637242,78.42302396,39.95165725,1.609093384,4.487034119
12/5/2016 13:00,45.427391,37.20214299,35.46271107,1.644289759,4.202848237
12/5/2016 14:00,22.97834531,18.59273256,49.78497096,0.945831942,4.014597129
12/5/2016 15:00,19.70576176,86.4994726,2.656527253,0.384961536,4.390530794
12/5/2016 16:00,5.486498764,34.34178543,19.04639434,0.1994472,3.478598726
12/5/2016 17:00,42.19479834,67.5912634,15.48934046,1.486722501,3.005749441
12/5/2016 18:00,41.04413152,58.81215008,14.59116081,1.772522769,2.495740105
12/5/2016 19:00,9.700453315,49.81684939,12.68142956,1.301676718,1.895056082
12/5/2016 20:00,30.95858215,52.1028499,36.03794436,0.288320121,3.229646631
12/5/2016 21:00,25.87917642,74.56260184,6.068454717,1.869792897,4.557969383
12/5/2016 22:00,10.3419093,13.33842684,37.59722403,1.978204029,3.375927156
12/5/2016 23:00,49.12557022,68.47716289,35.28444042,0.86675722,4.678427447
12/6/2016 0:00,14.66131494,90.10214963,14.03859836,1.189650579,2.427669478
12/6/2016 1:00,8.025538104,10.48987872,14.13602159,1.55445704,3.78055189
12/6/2016 2:00,31.76813208,18.36206723,32.1853081,1.47277958,3.59466189
12/6/2016 3:00,38.24900047,73.08003399,38.58421306,1.935574384,3.681735376
12/6/2016 4:00,6.459955072,46.54175658,44.07130943,0.229766182,3.580168049
12/6/2016 5:00,34.64229374,43.33711898,42.90269907,1.161449732,1.8866187
12/6/2016 6:00,28.95313442,18.01183028,48.31438372,1.383862839,1.574363593
12/6/2016 7:00,9.646925399,53.14315387,29.90647498,1.780196848,4.914513025
12/6/2016 8:00,12.76357446,17.02180456,45.61546694,1.748219255,1.181180515
12/6/2016 9:00,30.55884338,50.27894335,40.80863712,1.955999587,2.870945948
12/6/2016 10:00,18.33609261,77.5434534,44.94404597,1.024156908,2.700321269
12/6/2016 11:00,47.22420779,29.535114,2.558076862,1.661521734,2.440075833
12/6/2016 12:00,41.84331033,50.67468598,48.36334361,0.854563416,4.127935414
12/6/2016 13:00,49.26052429,99.24151709,24.72944782,0.844627756,3.981401153
12/6/2016 14:00,16.68518775,70.23179022,40.3127835,0.506696729,4.620899694
12/6/2016 15:00,48.63756348,84.92889327,8.105797728,1.636474574,2.581950105
12/6/2016 16:00,24.40552414,44.41052262,21.0051726,1.971630212,3.256718112
12/6/2016 17:00,20.63834579,77.9467877,15.03011183,0.512683457,4.569228189
12/6/2016 18:00,7.265728714,8.848371429,15.99962098,0.112263176,4.975392251
12/6/2016 19:00,7.374436604,16.67656234,7.916269758,1.631084875,4.877177449
12/6/2016 20:00,36.14050652,24.29170633,40.67666396,1.240460105,3.871375485
12/6/2016 21:00,25.60680475,43.18543284,2.4436311,1.919397601,1.572910231
12/6/2016 22:00,15.19347317,85.34576344,17.00026194,0.504478438,1.092744047
12/6/2016 23:00,32.62866378,37.89527482,10.37170607,0.142055316,4.300873426
12/7/2016 0:00,16.37861532,67.18901338,30.27386915,0.984884522,4.363768098
12/7/2016 1:00,30.99342895,72.38485801,14.20411533,0.170932046,3.985443633
12/7/2016 2:00,21.16439361,60.68732364,14.43192582,0.523580002,2.119693944
12/7/2016 3:00,42.0598502,38.93798698,25.44023091,0.251955722,3.559271438
12/7/2016 4:00,41.93132723,59.82006746,33.32907389,0.448264359,2.264993767
12/7/2016 5:00,26.48076792,37.51523132,7.822625819,0.212289306,2.802592984
12/7/2016 6:00,20.78685992,12.96800516,10.42454972,1.907811999,2.52974034
12/7/2016 7:00,21.31519085,99.31637793,13.86438774,0.557125427,4.654560347
12/7/2016 8:00,41.25715366,17.0823331,48.73991428,0.887795172,1.936629323
12/7/2016 9:00,19.76807673,11.87309646,21.06332,1.797223615,3.310443618
12/7/2016 10:00,14.40767182,88.46042117,30.75152435,1.354643176,2.443926116
12/7/2016 11:00,8.810975384,33.67429278,13.59405501,1.236074961,3.652284448
12/7/2016 12:00,26.00119044,66.77821254,25.54205721,1.411126381,3.258252565
12/7/2016 13:00,26.69594445,36.25554432,5.557720371,1.657644514,4.695910725
12/7/2016 14:00,42.84089197,42.18815573,3.667623004,1.755338536,1.406448607
12/7/2016 15:00,14.95574134,29.90073234,24.49920929,1.285279341,1.882563359
12/7/2016 16:00,22.14460732,37.58918055,21.1356458,1.780014549,4.065391855
12/7/2016 17:00,41.37825825,44.01653806,8.570255345,1.070795055,2.47514736
12/7/2016 18:00,42.06306248,73.43952656,35.00486859,0.554581713,1.663135145
12/7/2016 19:00,22.30749842,53.59593845,49.65936756,1.760153418,3.013285037
12/7/2016 20:00,25.66058105,94.63869563,20.99104742,1.082945655,3.608568246
12/7/2016 21:00,18.64786509,8.978637415,31.97881452,1.812275175,1.179306857
12/7/2016 22:00,46.96496953,52.79149065,48.22284523,0.080335628,2.166487557
12/7/2016 23:00,10.33896946,60.50135494,41.91367868,0.795031503,4.237690151
12/8/2016 0:00,47.01872404,92.41871368,24.25050672,1.895610037,3.080978266
12/8/2016 1:00,35.77399033,9.670059744,37.39949525,0.499300186,1.141516861
12/8/2016 2:00,28.92074687,59.48246057,8.150481932,1.883072492,2.127804021
12/8/2016 3:00,6.469657735,86.09484321,26.58098506,1.907804922,3.556562624
12/8/2016 4:00,26.40182863,27.98313417,15.3948933,1.764284628,1.797437878
12/8/2016 5:00,23.34866473,88.24777311,9.735857019,1.12733609,4.309565625
12/8/2016 6:00,12.25484654,6.809123881,22.4614835,1.293878898,3.706303628
12/8/2016 7:00,34.53843216,74.58318977,8.288698613,1.739233997,2.885516244
12/8/2016 8:00,48.70179083,93.64575601,35.55128519,1.551794165,4.662495124
12/8/2016 9:00,30.2984965,67.43377786,23.89952211,1.260187699,2.567203084
12/8/2016 10:00,37.16389744,46.70777818,27.49494236,1.964518816,1.940293642
12/8/2016 11:00,8.080270365,9.263696565,9.026045056,1.371353273,3.64561197
12/8/2016 12:00,23.79501481,92.41081227,8.709039732,1.950963985,3.29318075
12/8/2016 13:00,10.23613183,49.67814116,30.00394089,0.114776949,2.340991604
12/8/2016 14:00,32.5758126,7.754690712,49.2804679,0.277920741,2.374658245
12/8/2016 15:00,47.23169712,70.53300178,6.620027995,0.902917692,2.592841235
12/8/2016 16:00,34.77999796,50.77453909,15.71510857,0.769758922,2.16455427
12/8/2016 17:00,8.456137174,16.81280516,43.73403759,1.565469683,3.840965625
12/8/2016 18:00,20.95997922,25.35582188,5.469056588,0.321228053,3.60543362
12/8/2016 19:00,29.77985207,11.12661464,44.04251463,1.952190358,2.76311061
12/8/2016 20:00,23.14434903,59.55788627,27.1657272,0.630131751,2.591418703
12/8/2016 21:00,42.51398047,64.09280053,21.59680515,0.857847415,2.460205077
12/8/2016 22:00,41.66019521,53.04551834,16.86466709,0.549490065,2.133873286
12/8/2016 23:00,32.5323959,82.62470264,16.26162359,1.158727235,1.342786653
12/9/2016 0:00,21.80560753,86.79583802,16.67852396,0.117257401,2.072818742
12/9/2016 1:00,16.49013682,63.48431768,44.47054789,0.299355011,2.284805395
12/9/2016 2:00,9.76434432,6.211865572,36.74217105,1.491595407,3.190736025
12/9/2016 3:00,20.97039576,71.0468173,34.14670438,0.373001167,4.095154036
12/9/2016 4:00,23.59276327,44.70992561,40.33995915,0.471028903,2.582808579
12/9/2016 5:00,35.41203163,58.72796091,14.34150382,1.585964471,4.779027623
12/9/2016 6:00,34.61719209,66.66265719,31.66605498,0.186602357,4.309399854
12/9/2016 7:00,8.154866284,38.27247836,24.08317947,0.874947646,4.939207392
12/9/2016 8:00,22.78666919,92.12435799,39.55719849,0.046126774,4.504812164
12/9/2016 9:00,13.18004902,17.72761234,16.8442933,0.693614799,3.466903797
12/9/2016 10:00,12.05657174,68.79362169,32.87257361,1.397962805,3.393917151
12/9/2016 11:00,42.22859674,5.414160096,44.34619577,0.180206559,1.518104507
12/9/2016 12:00,6.886184752,92.84185501,21.30322286,1.776669254,3.889596996
12/9/2016 13:00,23.86322942,15.68789266,5.197860194,1.818998086,3.40082743
12/9/2016 14:00,12.56916451,14.01400186,26.77043947,0.20998075,3.027728414
12/9/2016 15:00,44.56985971,36.63572514,18.60667941,1.981464873,3.77314749
12/9/2016 16:00,30.0668231,40.48879717,34.26681827,0.595059107,2.776191371
12/9/2016 17:00,15.41212864,25.35850687,47.64958039,0.168203342,3.09543865
12/9/2016 18:00,27.60922792,60.58655779,25.30919926,0.010134229,2.593409219
12/9/2016 19:00,37.91688619,47.07683931,24.37713105,0.817045792,3.869483573
12/9/2016 20:00,48.1153104,8.246680959,33.42007041,1.259619971,4.506443882
12/9/2016 21:00,14.92007019,35.36694591,6.967880172,0.6643585,4.363379757
12/9/2016 22:00,44.87817975,81.99112679,14.16829707,1.673434731,4.144101088
12/9/2016 23:00,47.04368514,70.52164581,46.11100762,1.433212551,1.055150818
12/10/2016 0:00,46.2389245,73.86273109,34.15724544,0.700323064,4.647521856
12/10/2016 1:00,33.59364606,71.32110779,2.645314111,1.468619333,2.099502883
12/10/2016 2:00,33.34192945,34.54243703,11.82202268,1.880975474,4.551895772
12/10/2016 3:00,23.14447849,14.4680726,34.77618877,0.186191997,1.787872412
12/10/2016 4:00,38.8579047,30.88438248,38.69116172,0.61220792,2.758583006
12/10/2016 5:00,28.90823083,84.01960352,42.31325949,0.926651878,3.997595177
12/10/2016 6:00,35.48471321,98.14472579,16.02448656,0.995980256,3.561115781
12/10/2016 7:00,24.28060567,51.9154664,46.68937262,1.08439129,2.663687752
12/10/2016 8:00,37.91734088,5.921533718,28.54145089,0.601253813,3.714495427
12/10/2016 9:00,42.10121829,18.30425715,35.43387307,1.334519292,3.19579804
12/10/2016 10:00,11.58963155,35.59765466,30.64346541,1.290169007,2.102945227
12/10/2016 11:00,42.4818372,59.96560812,7.891522624,1.155643013,3.585317782
12/10/2016 12:00,29.31334393,12.13389635,48.22950365,0.227523443,1.816988345
12/10/2016 13:00,43.00996591,94.61894338,7.898027835,0.953935782,3.775953137
12/10/2016 14:00,24.40857679,39.68294896,14.23433391,0.712453775,1.01244351
12/10/2016 15:00,22.05682184,91.6955007,41.05413825,0.98207694,3.195090055
12/10/2016 16:00,46.17773296,79.14957126,31.69265415,1.843732871,2.60427051
12/10/2016 17:00,16.30261704,76.76654089,42.23115994,0.961062686,2.212415095
12/10/2016 18:00,42.98955464,62.63836008,26.75533704,0.027961584,3.062831869
12/10/2016 19:00,26.78092576,64.54446262,20.0956753,0.877673476,3.58124653
12/10/2016 20:00,28.13429491,65.61030735,46.24858398,1.64129636,4.861249065
12/10/2016 21:00,18.88107267,64.72853177,3.740111241,1.560121846,4.33225796
12/10/2016 22:00,30.78689903,57.60418198,43.09425058,1.026780147,3.868599532
12/10/2016 23:00,19.63450383,98.70933176,13.07925369,0.499538026,2.915867647
12/11/2016 0:00,6.767123641,74.56760391,42.73934373,0.930177326,2.568576479
12/11/2016 1:00,17.23993724,78.8099069,8.681437444,1.127404439,1.130118618
12/11/2016 2:00,5.287056953,87.88396743,29.85051026,1.999742877,2.436387612
12/11/2016 3:00,49.02596542,25.48577746,44.62918011,1.28835618,4.393508555
12/11/2016 4:00,48.45862444,12.96139511,24.72990305,1.38852986,2.536098328
12/11/2016 5:00,22.78198839,50.87497148,37.83520034,0.982908287,2.846339996
12/11/2016 6:00,37.77668845,53.83766608,40.62423766,0.708979102,2.087337696
12/11/2016 7:00,20.56127443,83.7722691,37.35172202,1.625905967,2.096531035
12/11/2016 8:00,35.19919207,47.15944003,46.41582737,0.989864649,1.247487044
12/11/2016 9:00,41.24435194,59.23103743,23.44804306,1.98938026,3.455215702
12/11/2016 10:00,47.60403101,55.07173916,10.31002108,0.914241149,2.792277612
12/11/2016 11:00,23.00955241,8.629264457,4.294931058,0.136000567,3.42384323
12/11/2016 12:00,40.24840923,63.44541518,13.83007374,1.365156274,3.1875476
12/11/2016 13:00,16.96678028,83.66411215,8.873480186,0.093282902,4.195378349
12/11/2016 14:00,49.56495367,19.96255207,28.78153959,0.501003194,4.004047649
12/11/2016 15:00,6.159631944,61.46151472,10.87737619,0.707476506,4.085815413
12/11/2016 16:00,32.15879629,61.39300172,3.86881795,1.478967171,2.996956028
12/11/2016 17:00,34.67776917,20.59757159,3.727511786,0.988471853,2.415525405
12/11/2016 18:00,35.96205007,16.7290395,41.91533592,0.057291863,4.733746362
12/11/2016 19:00,10.41744105,98.10493458,30.38959671,1.233699703,1.217079095
12/11/2016 20:00,47.23384026,42.40332112,19.18809449,0.822872475,1.610485231
12/11/2016 21:00,13.15324756,26.60506423,44.92294605,1.84366902,2.678396369
12/11/2016 22:00,33.02390315,21.27583172,5.369437348,0.999124622,3.45583061
12/11/2016 23:00,15.02042356,68.42216279,49.05545949,1.417950292,1.032801499
12/12/2016 0:00,18.82473877,62.89730325,31.58200593,0.437736985,3.877291277
12/12/2016 1:00,29.59063438,66.13745168,10.80628419,1.521947129,3.234906171
12/12/2016 2:00,23.77370384,13.36057261,34.59531675,1.441910621,2.938811035
12/12/2016 3:00,12.21015204,89.88578543,38.64230047,1.808163417,2.693980155
12/12/2016 4:00,12.69213811,41.9803077,22.6084536,0.067643283,3.077948127
12/12/2016 5:00,23.81651547,34.77009361,43.3583651,0.895001395,1.647142938
12/12/2016 6:00,39.07773402,48.92433749,9.23515555,1.358310805,1.434846957
12/12/2016 7:00,45.40840911,42.05627625,15.38420401,0.1903278,2.158549915
12/12/2016 8:00,8.785744802,87.0398153,6.487633356,0.821208134,3.838019168
12/12/2016 9:00,22.68967584,93.27979264,12.12213635,1.884293206,3.353151535
12/12/2016 10:00,9.511050368,33.82805556,13.45898297,0.871868982,2.92049207
12/12/2016 11:00,5.746661628,87.07390171,46.04639316,1.970809567,3.286083864
12/12/2016 12:00,34.77734072,79.24469731,5.74926506,0.113678122,3.237032052
12/12/2016 13:00,32.11022489,93.42672887,22.51592577,1.435659552,2.228167702
12/12/2016 14:00,12.33586012,28.34627966,27.55513699,1.162032472,1.389823789
12/12/2016 15:00,15.52157749,59.81111926,45.13726658,1.001079354,4.587129475
12/12/2016 16:00,6.066848914,31.08173555,49.8894185,1.941694803,3.39964505
12/12/2016 17:00,42.57262426,83.2889766,38.16262952,0.259300801,3.790991999
12/12/2016 18:00,48.86107682,5.505798104,48.59796755,1.791997903,2.855988897
12/12/2016 19:00,11.09567916,58.65782047,39.78085436,1.382480822,4.02592232
12/12/2016 20:00,15.41638462,37.22432597,48.23372677,0.517992147,3.337989056
12/12/2016 21:00,44.07842858,35.65495217,35.94899485,1.803338291,1.215204488
12/12/2016 22:00,46.69087091,66.26610077,5.828644422,0.858589836,4.560388142
12/12/2016 23:00,23.88323223,85.89102268,21.29216898,1.628454656,2.222144587
12/13/2016 0:00,7.278011252,62.87356218,33.03666962,0.777673034,1.55156311
